tick,x,y,theta,target,distance_to_goal,battery,obstacle_danger,left_obstacle,right_obstacle,behavior,v_left,v_right
1670,0.934,-0.000,1.500,GOAL,1.002,49.90,0.163,0.687,0.657,NavigateToGoal,3.992,4.008
1671,0.934,-0.000,1.501,GOAL,1.002,49.87,0.166,0.674,0.656,NavigateToGoal,3.992,4.008
1672,0.934,-0.000,1.501,GOAL,1.002,49.84,0.206,0.710,0.674,NavigateToGoal,3.992,4.008
1673,0.935,-0.000,1.501,GOAL,1.002,49.81,0.167,0.665,0.688,NavigateToGoal,3.992,4.008
1674,0.935,-0.000,1.502,GOAL,1.002,49.78,0.163,0.695,0.693,NavigateToGoal,3.992,4.008
1675,0.935,-0.000,1.502,GOAL,1.002,49.75,0.187,0.682,0.695,NavigateToGoal,3.992,4.008
1676,0.936,-0.000,1.503,GOAL,1.002,49.72,0.137,0.688,0.666,NavigateToGoal,3.992,4.008
1677,0.936,-0.000,1.503,GOAL,1.002,49.69,0.167,0.691,0.666,NavigateToGoal,3.992,4.008
1678,0.936,-0.000,1.503,GOAL,1.002,49.66,0.186,0.660,0.684,NavigateToGoal,3.992,4.008
1679,0.937,-0.000,1.504,GOAL,1.002,49.63,0.134,0.658,0.670,NavigateToGoal,3.992,4.008
1680,0.937,-0.000,1.504,GOAL,1.002,49.60,0.177,0.699,0.687,NavigateToGoal,3.992,4.008
1681,0.937,-0.000,1.504,GOAL,1.002,49.57,0.163,0.678,0.679,NavigateToGoal,3.992,4.008
1682,0.938,-0.000,1.505,GOAL,1.002,49.54,0.140,0.676,0.680,NavigateToGoal,3.992,4.008
1683,0.938,-0.000,1.505,GOAL,1.002,49.51,0.158,0.673,0.653,NavigateToGoal,3.992,4.008
1684,0.938,-0.000,1.505,GOAL,1.002,49.48,0.172,0.663,0.694,NavigateToGoal,3.992,4.008
1685,0.939,-0.000,1.506,GOAL,1.002,49.45,0.150,0.615,0.683,NavigateToGoal,3.992,4.008
1686,0.939,-0.000,1.506,GOAL,1.002,49.42,0.189,0.711,0.664,NavigateToGoal,3.992,4.008
